Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2572.827	-2897.472	324.6457	1.489199	0.5200012	0.670792	0.329208	2.03844
6	-2580.461	-2905.689	325.2281	1.616216	0.4177464	0.670792	0.329208	1.673785
12	-2571.517	-2896.797	325.2802	1.616216	0.3904918	0.670792	0.329208	1.673785
18	-2569.083	-2894.002	324.9194	1.619997	0.7143005	0.572753	0.427247	1.564959
24	-2582.033	-2906.818	324.785	1.630233	0.6097625	0.663066	0.336934	1.755307
30	-2578.322	-2903.288	324.966	1.630233	0.6097625	0.670316	0.329684	1.626781
36	-2571.327	-2896.396	325.0686	1.630233	0.5596008	0.67175	0.32825	1.606319
42	-2574.436	-2899.617	325.1812	1.494271	0.5208386	0.683412	0.316588	1.666857
48	-2583.729	-2908.568	324.8389	1.455571	0.3723109	0.689795	0.310205	2.10825
54	-2560.947	-2886.368	325.421	1.743754	0.5658049	0.474865	0.525135	1.238683
60	-2554.481	-2880.027	325.5462	1.784625	0.5299891	0.701737	0.298263	1.14337
66	-2565.846	-2891.545	325.6989	1.792661	0.4501079	0.515136	0.484864	1.119498
72	-2554.633	-2880.209	325.5757	1.833513	0.498127	0.610916	0.389084	1.119498
78	-2561.024	-2886.483	325.4587	1.899865	0.498127	0.610916	0.389084	1.164495
84	-2559.548	-2885.099	325.5517	1.870373	0.4935538	0.610916	0.389084	1.11471
90	-2558.584	-2884.134	325.5498	1.892616	0.4346397	0.644232	0.355768	1.187519
96	-2562.018	-2887.358	325.3403	1.807285	0.6184976	0.644232	0.355768	1.187519
102	-2575.242	-2900.631	325.3888	1.758152	0.6260083	0.467282	0.532718	1.178832
108	-2573.711	-2899.068	325.3577	1.715015	0.595519	0.661697	0.338303	1.278316
114	-2558.351	-2883.769	325.4179	1.826114	0.595519	0.670808	0.329192	1.131851
120	-2569.625	-2895.258	325.633	2.108713	0.5426617	0.741108	0.258892	0.6298952
126	-2573.767	-2899.343	325.5762	2.130026	0.4943289	0.517448	0.482552	0.8160636
132	-2565.201	-2890.912	325.7108	2.075559	0.4478341	0.429499	0.570501	0.8160636
138	-2560.896	-2886.652	325.7552	2.018273	0.4126217	0.63863	0.36137	0.9084003
144	-2561.442	-2887.127	325.6843	2.025537	0.4498899	0.63863	0.36137	0.9032161
150	-2572.357	-2897.921	325.5638	2.080212	0.5257619	0.626664	0.373336	0.8299859
156	-2567.554	-2893.238	325.6845	1.964341	0.4501194	0.574889	0.425111	0.96834
162	-2564.941	-2890.556	325.6148	1.964341	0.545816	0.463372	0.536628	0.8703566
168	-2561.55	-2887.11	325.5597	2.080851	0.5706006	0.564255	0.435745	0.7387741
174	-2572.191	-2897.668	325.4766	2.205099	0.5839033	0.522648	0.477352	0.6231664
180	-2574.415	-2899.893	325.4787	2.088823	0.6181469	0.522648	0.477352	0.7440133
186	-2566.509	-2892.232	325.7221	2.060051	0.4766716	0.634349	0.365651	0.7523624
192	-2572.989	-2898.654	325.6655	2.131442	0.5115964	0.643496	0.356504	0.6153458
198	-2564.334	-2889.911	325.5775	2.120456	0.5115964	0.609655	0.390345	0.789375
204	-2575.017	-2900.71	325.6938	1.949406	0.4723895	0.600249	0.399751	0.9332617
210	-2566.937	-2892.509	325.5723	1.967768	0.6151467	0.588833	0.411167	0.7896031
216	-2566.12	-2891.727	325.6069	1.807371	0.5536912	0.593362	0.406638	1.031827
222	-2570.473	-2895.996	325.5225	1.87271	0.5536912	0.616247	0.383753	1.05012
228	-2560.903	-2886.183	325.2801	1.861417	0.543064	0.547254	0.452746	1.286865
234	-2553.745	-2879.282	325.5374	1.861417	0.5393381	0.751793	0.248207	1.067828
240	-2565.833	-2891.072	325.2391	1.805038	0.6574064	0.521069	0.478931	1.229532
246	-2566.75	-2892.123	325.3728	1.805089	0.4190341	0.555469	0.444531	1.425455
252	-2580.603	-2906.164	325.5602	2.156282	0.5263382	0.59905	0.40095	0.7271838
258	-2555.994	-2881.594	325.6001	2.18176	0.5242359	0.646988	0.353012	0.600426
264	-2560.001	-2885.305	325.3038	1.740398	0.5121226	0.550228	0.449772	1.4036
270	-2568.907	-2894.486	325.5791	2.18176	0.4855769	0.554594	0.445406	0.7614857
276	-2582.19	-2907.825	325.6353	2.18176	0.4855769	0.457333	0.542667	0.6676083
282	-2566.685	-2892.427	325.7423	2.201724	0.4255651	0.609898	0.390102	0.6203525
288	-2571.691	-2897.236	325.5445	2.192973	0.5440073	0.6501	0.3499	0.6348917
294	-2581.561	-2907.01	325.4484	2.175378	0.6221084	0.543875	0.456125	0.6293742
300	-2572.814	-2898.398	325.584	2.073386	0.5883156	0.49542	0.50458	0.6631219
306	-2568.837	-2894.382	325.5455	2.097048	0.5519453	0.596073	0.403927	0.7775863
312	-2577.641	-2902.9	325.2598	1.779557	0.5016922	0.564645	0.435355	1.420543
318	-2573.424	-2899.022	325.5979	1.81611	0.500201	0.583668	0.416332	1.111975
324	-2579.536	-2905.175	325.6389	1.81611	0.500201	0.594963	0.405037	1.074218
330	-2564.533	-2889.961	325.428	1.846803	0.4700594	0.628877	0.371123	1.275792
336	-2553.815	-2879.204	325.3889	1.829355	0.4700594	0.628877	0.371123	1.321691
342	-2555.289	-2880.512	325.2234	1.738136	0.6729884	0.566085	0.433915	1.280714
348	-2583.721	-2909.206	325.4848	1.672463	0.4904791	0.566085	0.433915	1.342738
354	-2565.087	-2890.718	325.6307	1.862274	0.4552552	0.498767	0.501233	1.109986
360	-2567.303	-2893.19	325.8876	1.862274	0.3636745	0.500076	0.499924	1.032374
366	-2558.945	-2884.547	325.6019	1.932086	0.480193	0.517226	0.482774	1.030953
372	-2570.314	-2896.085	325.7709	1.932086	0.4026196	0.484859	0.515141	1.002391
378	-2562.313	-2887.895	325.5821	1.853017	0.5459999	0.538615	0.461385	1.023119
384	-2550.38	-2876.051	325.6707	1.94748	0.5361293	0.554388	0.445612	0.8416914
390	-2555.668	-2881.224	325.5561	1.829769	0.4747198	0.483824	0.516176	1.175161
396	-2550.543	-2876.01	325.4662	1.792282	0.5531581	0.628105	0.371895	1.175161
402	-2558.107	-2883.704	325.5972	1.792282	0.4021872	0.618264	0.381736	1.282935
408	-2564.012	-2889.646	325.6343	1.974969	0.5264387	0.584097	0.415903	0.8708176
414	-2571.425	-2897.19	325.7654	1.99869	0.4234938	0.546134	0.453866	0.8961414
420	-2567.679	-2893.365	325.6855	1.991544	0.4234938	0.616576	0.383424	0.9889381
426	-2564.724	-2890.481	325.7567	1.957888	0.4234938	0.616217	0.383783	0.9501825
432	-2546.712	-2871.781	325.0699	1.480549	0.5102388	0.627357	0.372643	1.767181
438	-2546.623	-2871.557	324.9333	1.714457	0.525641	0.702109	0.297891	1.681088
444	-2571.247	-2896.887	325.6392	1.909948	0.4715683	0.583178	0.416822	1.030604
450	-2568.075	-2893.764	325.6893	1.860646	0.4715683	0.603383	0.396617	1.029754
456	-2550.882	-2876.715	325.8332	1.955168	0.4060208	0.583801	0.416199	0.905813
462	-2546.737	-2872.405	325.6686	2.082302	0.5056996	0.583801	0.416199	0.7254683
468	-2571.032	-2896.741	325.7087	2.082302	0.4816641	0.669002	0.330998	0.7254683
474	-2568.177	-2893.107	324.9301	1.511704	0.546996	0.54343	0.45657	1.80204
480	-2567.289	-2892.994	325.7052	2.101001	0.4690404	0.722257	0.277743	0.7356333
486	-2556.367	-2882.012	325.6448	2.101001	0.4690404	0.538714	0.461286	0.8204099
492	-2553.698	-2879.348	325.6498	1.974778	0.4953715	0.622543	0.377457	0.9110703
498	-2537.571	-2863.37	325.7994	1.926692	0.4327705	0.587423	0.412577	0.9194852
504	-2548.907	-2874.578	325.6706	1.981444	0.4719883	0.610029	0.389971	0.9243433
510	-2538.458	-2864.067	325.6084	1.878755	0.5747758	0.503947	0.496053	0.9243433
516	-2547.616	-2873.038	325.4222	1.92633	0.6967727	0.503947	0.496053	0.8888948
522	-2549.371	-2875.051	325.6799	1.92633	0.4769136	0.503947	0.496053	0.9640667
528	-2563.332	-2888.985	325.6527	1.903695	0.4861501	0.608437	0.391563	0.9989511
534	-2564.107	-2889.668	325.5617	1.777647	0.5115145	0.669579	0.330421	1.162067
540	-2564.473	-2889.945	325.4717	1.787826	0.5115145	0.612426	0.387574	1.230647
546	-2554.491	-2880.203	325.7113	1.794372	0.4415584	0.612426	0.387574	1.120639
